ID,farmer_id,gender,registration,age,trainer,group_name,belong_to_cooperative,county,subcounty,ward,topics,has_topic_trained_on,training_date,adopted_within_07_days,adopted_within_90_days,adopted_within_120_days
ID_NAVK4X,famer_5768,Female,Ussd,Above 35,trainer_name_5,GRP_oojzwbf,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,"Importance Of Vaccinations And Record,Milking Hygiene,Personal Protective Equipment (Ppe),Pest And Disease Management In Maize And Beans,Poultry Diseases And Biosecurity,Poultry Feeding,Successfull Breeding With Crv,Weed Management In Maize And Beans",0,2024-11-10,0,0,0
ID_QUV6HJ,famer_14987,Female,Ussd,Above 35,trainer_name_4,GRP_plgjpai,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Poultry Feeding With Tyari,1,2025-01-27,1,1,1
ID_G9IJBF,famer_15910,Female,Manual,Above 35,trainer_name_5,GRP_hqikgis,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Calf Feeding,1,2024-09-18,0,0,0
ID_HRHJBJ,famer_9021,Male,Ussd,Above 35,trainer_name_10,GRP_lwhbizi,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practises.,1,2024-07-06,0,0,0
ID_KPB7L5,famer_29361,Female,Ussd,Below 35,trainer_name_5,GRP_ludmfng,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,"Dairy Hygiene, Health And Feeds",1,2024-04-23,0,0,0
ID_UVKDCF,famer_18773,Female,Manual,Above 35,trainer_name_5,GRP_ujbslzs,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,How To Rear Healthy Chicken With Biodeal.,1,2024-08-02,0,0,0
ID_CB0AU3,famer_40317,Male,Ussd,Above 35,trainer_name_2,GRP_zkixjbm,0,CNT_curllwc,SUB_curllwcs,WRD_vlnjeyuqk,"Herd Health Management.,Poultry Health Management..,Poultry Management Practises..,The Benefits Of Ndume App",0,2024-08-30,0,0,0
ID_6DF7FU,famer_3666,Female,Manual,Above 35,trainer_name_5,GRP_oejabil,0,CNT_sfcnztt,SUB_uqkvollf,WRD_izjxmslgt,How To Rear Healthy Chicken With Biodeal.,1,2024-08-14,0,0,1
ID_KDW58T,famer_16388,Female,Ussd,Above 35,trainer_name_5,GRP_wxcidin,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Dairy Nutrition With Tyari,1,2025-01-27,0,0,0
ID_E0UE43,famer_30934,Female,Ussd,Above 35,trainer_name_10,GRP_gingzay,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Yara Maziwa Pro,1,2024-03-30,0,0,0
ID_R39SD6,famer_31778,Male,Ussd,Above 35,trainer_name_10,GRP_ohxwqqp,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management.,1,2024-08-06,0,0,1
ID_QWSO9D,famer_20161,Female,Ussd,Above 35,trainer_name_5,GRP_gwbfnbw,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_hvpoemwat,Milking Hygiene,1,2024-10-01,0,0,0
ID_JPJ05A,famer_22023,Male,Ussd,Above 35,trainer_name_10,GRP_lnbgahy,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Importance Of Mineral Supplementation,1,2024-12-06,0,1,1
ID_HY66P9,famer_17865,Male,Ussd,Below 35,trainer_name_10,GRP_meiflml,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management. Practices,1,2024-12-06,0,0,0
ID_CSSY2E,famer_27668,Female,Ussd,Below 35,trainer_name_10,GRP_hcgkdmy,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,The Benefits Of Ndume App,1,2024-08-05,0,0,0
ID_D0KWUP,famer_33777,Female,Ussd,Above 35,trainer_name_5,GRP_uptcvfl,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_hvpoemwat,Poultry Health Management,1,2025-01-16,0,1,1
ID_E9VE8I,famer_25251,Female,Ussd,Above 35,trainer_name_4,GRP_zjopifn,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Dairy Cow Feeding,1,2024-02-19,0,0,0
ID_WNVWX1,famer_34596,Female,Ussd,Below 35,trainer_name_10,GRP_iomehdv,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Health,1,2024-04-30,0,0,0
ID_WI2K8D,famer_10795,Male,Ussd,Below 35,trainer_name_10,GRP_ldywxjq,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Management,1,2024-06-29,0,0,0
ID_I1JD1U,famer_33537,Female,Ussd,Above 35,trainer_name_10,GRP_meiflml,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Aflatoxin In Dairy Farming,1,2024-10-24,0,1,1
ID_FCSE5G,famer_31338,Female,Manual,Above 35,trainer_name_4,GRP_qlqurqv,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Why You Should Vaccinate Your Animals,1,2024-11-20,0,1,1
ID_DOSAXX,famer_14782,Female,Ussd,Above 35,trainer_name_5,GRP_wtinnsg,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,"Asili Fertilizer (Organic),Dairy Nutrition With Tyari,Importance Of Choosing The Right Seed Variety,Poultry And Dairy Feeding With Tyari Feeds,Poultry Feeding With Tyari",1,2025-02-11,1,1,1
ID_7TRB2P,famer_183,Female,Manual,Above 35,trainer_name_5,GRP_nbmlgdb,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,How To Rear Healthy Chicken With Biodeal.,1,2024-08-06,0,0,1
ID_6W1MDB,famer_13012,Female,Ussd,Above 35,trainer_name_5,GRP_ttvmxel,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Diseases In Dairy Farming,1,2024-12-04,0,1,1
ID_A1HBWB,famer_11087,Male,Ussd,Above 35,trainer_name_2,GRP_bwcqjub,0,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,"Dairy Hygiene,Herd. Health. Management",1,2024-08-16,0,0,1
ID_3AZ3R4,famer_28295,Male,Ussd,Above 35,trainer_name_10,GRP_vfymvnp,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Management,1,2024-05-23,0,0,0
ID_3HG8XH,famer_13790,Male,Ussd,Above 35,trainer_name_10,GRP_otfovhv,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Aflatoxin In Dairy Farming,1,2024-09-26,0,0,0
ID_300Z0I,famer_9298,Female,Manual,Above 35,trainer_name_3,GRP_mniiqvx,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_eehpdldoa,Antimicrobial Resistance,1,2024-10-23,0,0,0
ID_HLX9C3,famer_9737,Female,Manual,Above 35,trainer_name_10,GRP_nlmynny,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Dairy Hygiene,1,2024-10-17,0,1,1
ID_GHM07W,famer_11471,Female,Ussd,Above 35,trainer_name_10,GRP_qzyksnm,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Importance Of Mineral Supplementation,1,2024-12-10,1,1,1
ID_XPV23J,famer_35132,Female,Ussd,Above 35,trainer_name_3,GRP_kkkzpdb,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_iupuqqqut,How To Rear Healthy Chicken With Biodeal.,1,2024-08-13,0,0,0
ID_GQAWNE,famer_22226,Female,Manual,Above 35,trainer_name_5,GRP_nbmlgdb,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Biosecurity In Poultry Farming,1,2024-08-06,0,0,1
ID_AMUB3W,famer_5382,Female,Ussd,Below 35,trainer_name_10,GRP_obwufga,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Ndume App,1,2024-03-02,0,0,0
ID_NL6HYG,famer_28812,Female,Manual,Above 35,trainer_name_10,GRP_wimufah,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Reasons Why Ai Fails And Solutions,1,2024-06-03,0,0,0
ID_SFLWVJ,famer_23862,Female,Ussd,Below 35,trainer_name_4,GRP_qlqurqv,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Poultry Feeding With Tyari,1,2025-01-22,0,1,1
ID_4S6MHP,famer_23519,Female,Ussd,Above 35,trainer_name_5,GRP_otoqvzc,0,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Importance Of Vaccinations And Record,1,2025-04-30,1,1,1
ID_GPX1H4,famer_17604,Male,Ussd,Above 35,trainer_name_10,GRP_hzjgrri,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Deworming Your Dairy Animal,1,2024-09-23,0,0,0
ID_BU648E,famer_29681,Female,Manual,Above 35,trainer_name_3,GRP_dwofbsl,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_eehpdldoa,Poultry Management Practises.,1,2024-06-19,0,0,0
ID_K67KK0,famer_32211,Male,Ussd,Below 35,trainer_name_10,GRP_yzqdcui,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management.,1,2024-07-09,0,0,0
ID_WN367I,famer_37358,Female,Ussd,Above 35,trainer_name_4,GRP_ovohbos,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Deworming Your Dairy Animal,1,2024-09-17,0,1,1
ID_68NU79,famer_25074,Female,Ussd,Above 35,trainer_name_10,GRP_wimufah,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Why You Should Vaccinate Your Animals,1,2024-11-15,1,1,1
ID_4GUMJ6,famer_3209,Female,Ussd,Below 35,trainer_name_5,GRP_ysctcbc,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hadykmmub,"Biosecurity In Poultry Farming,Feeding A Lactating Cow",0,2024-09-05,0,0,0
ID_2Y89PC,famer_20914,Female,Ussd,Above 35,trainer_name_5,GRP_fyeakkq,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Poultry Health Management,1,2024-12-03,1,1,1
ID_BV6VT2,famer_20279,Female,Ussd,Above 35,trainer_name_5,GRP_qtnuyol,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Poultry Diseases And Biosecurity,1,2024-10-15,0,0,0
ID_YWH1RN,famer_40743,Female,Ussd,Above 35,trainer_name_5,GRP_ymbifmp,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Dairy Health Management,1,2024-12-13,1,1,1
ID_URX1IE,famer_13204,Female,Manual,Above 35,trainer_name_3,GRP_pvxhzny,0,CNT_bwvhqet,SUB_zrkkkvie,WRD_gqoykhbaj,Pest And Disease Management In Maize And Beans,1,2025-04-30,0,0,0
ID_2RM7B6,famer_33652,Male,Ussd,Above 35,trainer_name_10,GRP_dxzkfkd,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,The Benefits Of Ndume App,1,2024-08-24,0,0,0
ID_HDN6VO,famer_40526,Female,Manual,Above 35,trainer_name_7,GRP_cakjyja,0,CNT_utfjmmb,SUB_jxmslgtz,WRD_qbhetafps,How To Feed Kienyeji Chicken For Meat,1,2024-07-25,0,0,0
ID_8Q8CDV,famer_433,Female,Ussd,Above 35,trainer_name_5,GRP_wqeqkbl,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,How To Rear A Calf With Unga Products,1,2024-07-04,0,0,0
ID_YFXG2A,famer_35475,Female,Ussd,Above 35,trainer_name_10,GRP_xpxzqvc,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Infertility In Dairy Cows,1,2024-09-24,0,0,0
ID_SB6CT4,famer_13588,Female,Ussd,Above 35,trainer_name_5,GRP_oejabil,1,CNT_sfcnztt,SUB_uqkvollf,WRD_izjxmslgt,Poultry Feeding With Tyari,1,2025-02-12,0,0,0
ID_9T3TG4,famer_27590,Female,Ussd,Below 35,trainer_name_10,GRP_jlwsdpw,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Poultry & Dairy Feeding With Tyari Feeds,1,2025-05-15,0,0,0
ID_6GCO8H,famer_5177,Female,Ussd,Above 35,trainer_name_4,GRP_njhtgdw,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Deworming And Record Keeping In Animal Health,1,2024-11-28,1,1,1
ID_LRWYZJ,famer_34751,Female,Ussd,Above 35,trainer_name_10,GRP_aoovwei,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Dairy Hygiene,1,2024-10-23,0,1,1
ID_P2SDW0,famer_13809,Female,Ussd,Above 35,trainer_name_10,GRP_lxymzvv,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Poultry Management Practices,1,2025-02-28,0,0,0
ID_TM9CEF,famer_14539,Male,Ussd,Above 35,trainer_name_8,GRP_lamonht,1,CNT_jeyuqkv,SUB_ylevqsci,WRD_hoicrrdhg,"Dairy Health Management,Diseases In Dairy Farming,Poultry Health Management",0,2024-12-09,0,0,0
ID_G6RETD,famer_33772,Female,Manual,Above 35,trainer_name_5,GRP_ywzbgob,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,"Milking Hygiene,Personal Protective Equipment (Ppe),Poultry Diseases And Biosecurity",0,2024-11-14,0,0,0
ID_SR5YMI,famer_6272,Male,Ussd,Below 35,trainer_name_10,GRP_klczvfo,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Feeding A Dairy Cow,1,2024-06-10,0,0,0
ID_H3YTWR,famer_14306,Female,Ussd,Above 35,trainer_name_3,GRP_ykgndvr,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_hlngggztv,Sheep And Goat Management Practices,1,2024-10-10,0,0,0
ID_89G3OJ,famer_9192,Female,Manual,Above 35,trainer_name_5,GRP_ulzbezh,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,How To Feed Kienyeji Chicken From 1 Day Old To Maturity,1,2024-06-07,0,0,0
ID_S8QDR4,famer_10786,Female,Ussd,Below 35,trainer_name_10,GRP_dykplic,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Poultry Feeding With Tyari,1,2025-03-06,0,0,0
ID_FR2PHJ,famer_25109,Female,Ussd,Below 35,trainer_name_3,GRP_amtkusb,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_eehpdldoa,The Benefits Of Ndume App,1,2024-09-04,0,0,0
ID_WHU0ER,famer_17853,Female,Manual,Above 35,trainer_name_7,GRP_hjbsstt,0,CNT_utfjmmb,SUB_gugsulth,WRD_yrxwmuiln,"Dairy Hygiene, Health And Feeds",1,2024-04-22,0,0,0
ID_LB5OAG,famer_26725,Female,Ussd,Above 35,trainer_name_10,GRP_rbbdbqd,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Infertility In Dairy Cows,1,2024-09-16,0,1,1
ID_UUQW5E,famer_10016,Female,Manual,Above 35,trainer_name_3,GRP_mnilmms,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_hlngggztv,Disadvantages Of Natural Mating.,1,2024-08-08,0,0,0
ID_BUKW6R,famer_27026,Female,Ussd,Above 35,trainer_name_5,GRP_wxcidin,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,How To Rear A Calf With Unga Products,1,2024-09-09,0,0,0
ID_U1RTSY,famer_28528,Female,Ussd,Above 35,trainer_name_5,GRP_manbypj,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Feeding A Lactating Cow,1,2024-08-06,0,0,1
ID_GDDFYD,famer_19594,Male,Ussd,Above 35,trainer_name_5,GRP_dlenwzl,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Feed For Layers,1,2024-04-21,0,0,0
ID_9LLCEK,famer_40475,Female,Manual,Above 35,trainer_name_5,GRP_zrwdxei,0,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Biodeal Poultry,1,2024-05-07,0,0,0
ID_F3BNY5,famer_40887,Female,Ussd,Above 35,trainer_name_3,GRP_hupfspv,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Infertility In Dairy Cows,1,2024-09-23,0,0,0
ID_P0PDFY,famer_40984,Female,Ussd,Above 35,trainer_name_4,GRP_lrokpag,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Poultry Health Management..,1,2024-09-03,0,0,1
ID_4US4KR,famer_13588,Female,Ussd,Above 35,trainer_name_5,GRP_oejabil,1,CNT_sfcnztt,SUB_uqkvollf,WRD_izjxmslgt,Poultry Feeding With Tyari,1,2025-02-12,1,1,1
ID_1INL8I,famer_5517,Female,Manual,Above 35,trainer_name_4,GRP_fxkmoud,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Poultry Management Practises..,1,2024-09-04,0,0,1
ID_N82GK0,famer_18028,Female,Manual,Above 35,trainer_name_5,GRP_xauinhm,0,CNT_sfcnztt,SUB_uqkvollf,WRD_izjxmslgt,How To Feed Kienyeji Chicken From 1 Day Old To Maturity,1,2024-05-31,0,0,0
ID_5TC8DX,famer_5141,Female,Manual,Above 35,trainer_name_3,GRP_qrbvfxo,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Sheep & Goat Rearing,1,2025-04-21,0,0,0
ID_I81QD3,famer_14782,Female,Ussd,Above 35,trainer_name_5,GRP_wtinnsg,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,"Asili Fertilizer (Organic),Dairy Nutrition With Tyari,Importance Of Choosing The Right Seed Variety,Poultry And Dairy Feeding With Tyari Feeds,Poultry Feeding With Tyari",1,2025-02-11,1,1,1
ID_5PIF1T,famer_15594,Male,Manual,Above 35,trainer_name_5,GRP_gitfnot,1,CNT_sundvln,SUB_kixjbmue,WRD_ehyzpljpp,Poultry Diseases And Biosecurity,1,2024-10-19,0,0,0
ID_DREUKL,famer_18409,Female,Manual,Above 35,trainer_name_3,GRP_zqkfaey,0,CNT_bwvhqet,SUB_iaccussm,WRD_uwnbmexgf,Sheep And Goat Management Practices,1,2024-05-14,0,0,0
ID_ATSY89,famer_40873,Female,Manual,Above 35,trainer_name_3,GRP_geqrmdj,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_hlngggztv,Reasons Why Ai Fails And Solutions,1,2024-05-09,0,0,0
ID_HUGA4V,famer_42077,Female,Ussd,Below 35,trainer_name_10,GRP_fcsasdg,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Aflatoxin In Dairy Farming,1,2024-10-08,0,1,1
ID_3HZUW4,famer_33672,Female,Ussd,Below 35,trainer_name_2,GRP_kvxzyof,0,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,"Deworming And Record Keeping In Animal Health,Poultry Health Management. Practices,Why You Should Vaccinate Your Animals",1,2024-08-16,0,1,1
ID_FCXXY6,famer_26938,Female,Manual,Above 35,trainer_name_5,GRP_gfbxlit,1,CNT_sfcnztt,SUB_uqkvollf,WRD_izjxmslgt,Dairy Health Management,1,2024-12-18,0,1,1
ID_WFU122,famer_31465,Female,Manual,Above 35,trainer_name_5,GRP_ihmfzem,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Diseases In Dairy Farming,1,2024-12-11,0,1,1
ID_PCCQ5V,famer_25173,Male,Ussd,Above 35,trainer_name_10,GRP_rbbdbqd,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practises..,1,2024-09-16,0,1,1
ID_6VRX9Z,famer_30572,Female,Ussd,Above 35,trainer_name_5,GRP_uugufka,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Dairy Health Management,1,2025-01-10,0,1,1
ID_FT097B,famer_41193,Female,Manual,Above 35,trainer_name_3,GRP_nsfpbqf,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Poultry Management Practises.,1,2024-07-24,0,0,0
ID_C0IR2J,famer_1557,Female,Ussd,Below 35,trainer_name_10,GRP_dykplic,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Herd Health Management.,1,2024-08-06,0,0,0
ID_CRW7TF,famer_32180,Female,Ussd,Above 35,trainer_name_10,GRP_ulfznsp,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Mngt Practices,1,2024-05-27,0,0,0
ID_XOTDG3,famer_24896,Male,Manual,Above 35,trainer_name_5,GRP_pbtlbkl,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_qqctkubem,Kienyeji Poultry Feeds,1,2024-04-20,0,0,0
ID_2TSTIT,famer_17706,Male,Ussd,Above 35,trainer_name_10,GRP_swmqpzg,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Deworming And Record Keeping In Animal Health,1,2024-11-14,0,0,0
ID_P997MY,famer_4061,Male,Ussd,Above 35,trainer_name_4,GRP_fuxnzeh,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Importance Of Mineral Supplementation,1,2024-12-10,1,1,1
ID_V6BCIP,famer_23337,Female,Ussd,Below 35,trainer_name_10,GRP_uyqthlz,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Reasons Why Ai Fails And Solutions,1,2024-06-13,0,0,0
ID_6T4D2S,famer_8627,Male,Ussd,Above 35,trainer_name_4,GRP_zjopifn,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Herd Health Management.,1,2024-08-12,0,0,0
ID_OV09PY,famer_31462,Female,Ussd,Above 35,trainer_name_4,GRP_qlqurqv,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,Disadvantages Of Natural Mating,1,2024-02-21,0,0,0
ID_VVU2HQ,famer_23087,Female,Ussd,Above 35,trainer_name_5,GRP_wwcwtfh,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Poultry And Dairy Feeding With Tyari Feeds,1,2025-03-20,1,1,1
ID_JB2HR9,famer_7200,Female,Manual,Above 35,trainer_name_7,GRP_irhdgyg,0,CNT_utfjmmb,SUB_shvpoemw,WRD_rskxufrsi,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving,1,2024-08-22,0,0,0
ID_FF2QG3,famer_4243,Female,Manual,Above 35,trainer_name_4,GRP_pfrtder,0,CNT_sjbzlxr,SUB_pjycidiz,WRD_ukrqggbdl,How To Rear Healthy Chicken With Biodeal.,1,2024-08-08,0,0,0
ID_TIZSEV,famer_6203,Male,Ussd,Below 35,trainer_name_5,GRP_ojxgnrq,1,CNT_sfcnztt,SUB_uqkvollf,WRD_cussmsexn,Personal Protective Equipment (Ppe),1,2024-11-21,1,1,1
ID_II4GQD,famer_15146,Female,Ussd,Above 35,trainer_name_3,GRP_friaavd,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_eehpdldoa,Poultry Health Mngt,1,2025-03-06,0,0,0
ID_4CXU03,famer_15489,Male,Ussd,Above 35,trainer_name_5,GRP_dkitejg,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_qqctkubem,"Biosecurity In Poultry Farming,Calf Feeding,Feeding A Lactating Cow,How To Rear A Calf With Unga Products",0,2024-08-21,0,0,0
ID_X2JBYZ,famer_29429,Female,Ussd,Above 35,trainer_name_5,GRP_iamdzhm,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Importance Of Choosing The Right Seed Variety,1,2025-04-05,0,1,1
ID_7IUBIA,famer_31503,Female,Ussd,Above 35,trainer_name_5,GRP_wjvkcta,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Dairy Health Management,1,2024-12-14,0,1,1
ID_OIBAK2,famer_33504,Female,Ussd,Below 35,trainer_name_10,GRP_qdfkakt,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practises.,1,2024-07-25,0,0,0
ID_8V93AN,famer_22180,Female,Ussd,Above 35,trainer_name_5,GRP_lwucaiq,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Poultry Health Management,1,2024-12-04,1,1,1
ID_3WKK1Z,famer_13817,Female,Ussd,Above 35,trainer_name_5,GRP_iamdzhm,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Poultry Feeding With Tyari,1,2025-02-08,0,1,1
ID_UUT4MT,famer_9989,Female,Ussd,Above 35,trainer_name_10,GRP_rlgmejg,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Infertility In Dairy Cows,1,2024-09-24,0,0,0
ID_7MY1HH,famer_1658,Female,Ussd,Above 35,trainer_name_2,GRP_vaxodho,0,CNT_curllwc,SUB_fcnzttsu,WRD_cnzttsund,"Antimicrobial Resistance,Infertility In Dairy Cows,Poultry Management Practises..",0,2024-09-14,0,0,0
ID_RNGE8A,famer_24174,Female,Ussd,Above 35,trainer_name_5,GRP_fvbhshs,1,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Poultry Feeding With Tyari,1,2025-02-05,1,1,1
ID_RWUZAO,famer_37692,Female,Ussd,Below 35,trainer_name_5,GRP_wqeqkbl,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving,1,2024-07-04,0,0,0
ID_0WDVWO,famer_10199,Female,Ussd,Above 35,trainer_name_10,GRP_klczvfo,0,CNT_uemdrmi,SUB_zpljppha,WRD_faxhrxaaa,Weed Management In Maize And Beans,1,2025-05-05,0,0,0
ID_WP8B79,famer_20010,Female,Ussd,Above 35,trainer_name_5,GRP_tgwjbdu,0,CNT_sfcnztt,SUB_coxbwvhq,WRD_kkkvieiac,Transition Cow Management- Care For Your Cow 3 Weeks Before And After Calving,1,2024-07-04,0,0,0
ID_WFAG62,famer_30005,Male,Ussd,Below 35,trainer_name_10,GRP_hbhymlh,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,The Benefits Of Ndume App,1,2024-08-22,0,0,0
ID_28A336,famer_16491,Male,Ussd,Below 35,trainer_name_10,GRP_aoovwei,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Management Practises..,1,2024-09-10,0,0,0
ID_4WL7YO,famer_377,Female,Ussd,Above 35,trainer_name_10,GRP_dvnamti,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Causes Of Infertility In Dairy,1,2024-05-01,0,0,0
ID_XI42E0,famer_40475,Female,Ussd,Above 35,trainer_name_5,GRP_manbypj,1,CNT_sfcnztt,SUB_uqkvollf,WRD_hlrdonuzr,Poultry Feeding,1,2024-11-05,0,0,1
ID_217GWU,famer_12152,Female,Ussd,Below 35,trainer_name_10,GRP_rbbdbqd,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,The Benefits Of Ndume App,1,2024-08-13,0,0,1
ID_DIBFZF,famer_4592,Female,Ussd,Above 35,trainer_name_3,GRP_bifumcg,0,CNT_bwvhqet,SUB_xhlrdonu,WRD_kdjylcqzw,Poultry Feeding,1,2024-03-15,0,0,0
ID_3LNYFT,famer_25607,Female,Ussd,Below 35,trainer_name_10,GRP_mojdqxn,0,CNT_uemdrmi,SUB_rcepuehy,WRD_zardqqcrx,Poultry Health Management.,1,2024-06-28,0,0,0
ID_0H7SFA,famer_21609,Male,Manual,Above 35,trainer_name_7,GRP_hdhpxdr,0,CNT_utfjmmb,SUB_gugsulth,WRD_nwxdypqcq,Mama Silage Bags,1,2024-11-18,0,0,0
